CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
203254,0,47.0,1,3,10.0,0.17986896962477666,1,3,4.0,0.06296296296296296,3.0,0,3.0,0,2,1,1.0,0.06296296296296296,36143.0
201530,0,32.0,1,1,6.0,0.17986896962477666,1,2,3.0,0.11869225302061123,3.0,1,2.0,1,4,1,1.0,0.11869225302061123,21162.0
201410,0,40.0,1,3,8.0,0.17986896962477666,0,3,3.0,0.11869225302061123,4.0,1,4.0,0,3,1,1.0,0.11869225302061123,20677.0
204201,0,39.0,1,1,30.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,1,2.0,0,3,0,2.0,0.11869225302061123,24423.0
204547,0,37.0,1,2,15.0,0.17755532139093783,1,4,5.0,0.2959671907040328,5.0,1,2.0,0,1,0,2.0,0.2959671907040328,21020.0
200083,0,38.0,0,1,12.0,0.17986896962477666,0,3,5.0,0.11869225302061123,3.0,1,1.0,1,2,0,2.0,0.11869225302061123,20329.0
200868,0,28.0,1,1,25.0,0.17986896962477666,1,3,4.0,0.2959671907040328,5.0,0,2.0,0,3,1,2.0,0.2959671907040328,18196.0
202350,0,32.0,0,1,19.0,0.17755532139093783,0,3,4.0,0.2959671907040328,4.0,1,2.0,0,5,1,0.0,0.2959671907040328,17743.0
200020,0,39.0,0,1,17.0,0.17755532139093783,0,3,2.0,0.11869225302061123,3.0,1,1.0,0,3,1,2.0,0.11869225302061123,20764.0
203291,0,35.0,0,1,7.0,0.17986896962477666,1,4,5.0,0.11869225302061123,5.0,0,2.0,0,2,1,3.0,0.11869225302061123,24021.0
202795,0,33.0,1,1,9.0,0.17986896962477666,0,4,4.0,0.2959671907040328,4.0,0,3.0,0,4,0,1.0,0.2959671907040328,21048.0
204800,0,31.0,1,1,8.0,0.17986896962477666,1,4,4.0,0.2959671907040328,4.0,1,2.0,1,4,1,3.0,0.2959671907040328,22257.0
201562,0,30.0,1,3,10.0,0.17986896962477666,0,3,4.0,0.11869225302061123,4.0,1,2.0,1,3,1,0.0,0.11869225302061123,20209.0
203093,0,54.0,1,1,30.0,0.17755532139093783,0,4,4.0,0.06296296296296296,3.0,0,8.0,0,5,1,2.0,0.06296296296296296,32953.0
203155,1,30.0,1,1,17.0,0.17755532139093783,0,4,5.0,0.2959671907040328,5.0,0,8.0,1,5,1,2.0,0.2959671907040328,21082.0
200973,0,35.0,1,1,6.0,0.17986896962477666,0,2,4.0,0.11869225302061123,3.0,0,1.0,0,1,1,1.0,0.11869225302061123,20363.0
201710,0,39.0,1,1,6.0,0.17986896962477666,0,3,3.0,0.2959671907040328,3.0,1,1.0,0,3,1,0.0,0.2959671907040328,17232.0
203201,0,35.0,1,3,7.0,0.17986896962477666,1,4,2.0,0.11869225302061123,3.0,1,2.0,0,5,1,3.0,0.11869225302061123,28403.0
203827,0,37.0,0,1,16.0,0.17755532139093783,1,4,2.0,0.2959671907040328,4.0,1,3.0,0,5,1,1.0,0.2959671907040328,21488.0
204713,0,43.0,1,1,9.0,0.17986896962477666,1,3,4.0,0.06296296296296296,5.0,1,3.0,0,3,1,1.0,0.06296296296296296,36343.0
201098,0,54.0,0,1,14.0,0.17755532139093783,1,3,3.0,0.11869225302061123,3.0,1,4.0,1,3,1,1.0,0.11869225302061123,17086.0
204052,0,26.0,1,3,35.0,0.17755532139093783,1,3,5.0,0.11869225302061123,3.0,1,4.0,0,4,1,2.0,0.11869225302061123,27317.0
202844,0,40.0,0,1,7.0,0.17755532139093783,1,3,4.0,0.08670520231213873,3.0,1,3.0,1,3,0,2.0,0.08670520231213873,37875.0
200886,0,19.0,1,1,6.0,0.17986896962477666,1,3,3.0,0.2959671907040328,4.0,0,1.0,1,4,1,2.0,0.2959671907040328,18579.0
203537,0,43.0,0,1,9.0,0.17755532139093783,1,3,4.0,0.1624790619765494,3.0,1,4.0,1,3,1,1.0,0.1624790619765494,28802.0
204482,1,56.0,1,1,9.0,0.17986896962477666,1,4,4.0,0.08670520231213873,3.0,1,7.0,1,1,1,1.0,0.08670520231213873,38537.0
203493,0,31.0,1,3,23.0,0.17755532139093783,1,4,4.0,0.11869225302061123,3.0,0,2.0,0,3,0,3.0,0.11869225302061123,23979.0
204305,0,41.0,1,1,9.0,0.17986896962477666,0,4,5.0,0.11869225302061123,3.0,1,8.0,0,5,1,2.0,0.11869225302061123,22126.0
200515,0,35.0,0,1,9.0,0.17755532139093783,1,2,4.0,0.2959671907040328,3.0,0,2.0,0,2,1,1.0,0.2959671907040328,16281.0
200737,0,41.0,1,1,13.0,0.17986896962477666,0,2,0.0,0.11869225302061123,3.0,0,7.0,0,3,1,0.0,0.11869225302061123,20003.0
201453,0,36.0,1,3,17.0,0.17986896962477666,0,3,4.0,0.11869225302061123,3.0,1,5.0,0,1,1,1.0,0.11869225302061123,21652.0
203817,0,39.0,0,1,15.0,0.17986896962477666,0,3,5.0,0.11869225302061123,4.0,1,3.0,1,1,1,1.0,0.11869225302061123,20811.0
204599,0,27.0,0,3,7.0,0.17986896962477666,1,3,5.0,0.11869225302061123,5.0,0,3.0,0,3,0,1.0,0.11869225302061123,22972.0
202506,0,51.0,1,1,14.0,0.17986896962477666,0,3,5.0,0.08670520231213873,3.0,1,3.0,1,4,1,2.0,0.08670520231213873,37418.0
202994,0,24.0,1,1,16.0,0.17986896962477666,1,3,4.0,0.2959671907040328,5.0,0,3.0,0,3,0,2.0,0.2959671907040328,21178.0
202126,1,32.0,1,1,31.0,0.17755532139093783,1,2,3.0,0.2959671907040328,3.0,0,2.0,1,5,0,0.0,0.2959671907040328,17795.0
202926,1,32.0,1,3,20.0,0.17986896962477666,1,3,4.0,0.11869225302061123,5.0,1,4.0,0,2,0,1.0,0.11869225302061123,22911.0
204643,0,36.0,1,1,32.0,0.17986896962477666,0,3,4.0,0.1624790619765494,3.0,1,3.0,1,3,0,2.0,0.1624790619765494,29066.0
200906,0,34.0,1,1,26.0,0.26586102719033233,0,2,1.0,0.2959671907040328,3.0,0,1.0,0,1,1,0.0,0.2959671907040328,17585.0
203508,0,31.0,1,2,7.0,0.17755532139093783,1,3,4.0,0.2959671907040328,3.0,1,2.0,0,1,0,2.0,0.2959671907040328,20742.0
201030,0,31.0,1,3,14.0,0.17755532139093783,1,2,3.0,0.1624790619765494,3.0,1,2.0,0,3,1,0.0,0.1624790619765494,25793.0
202507,0,60.0,1,3,32.0,0.17755532139093783,0,3,4.0,0.1624790619765494,5.0,0,2.0,0,3,1,1.0,0.1624790619765494,26315.0
202428,1,34.0,0,1,23.0,0.26586102719033233,1,2,4.0,0.2959671907040328,3.0,1,1.0,1,5,1,1.0,0.2959671907040328,23500.0
200947,1,52.0,1,3,11.0,0.17755532139093783,1,3,3.0,0.1624790619765494,4.0,0,1.0,1,4,1,1.0,0.1624790619765494,23446.0
203657,1,24.0,1,3,14.0,0.17755532139093783,1,3,4.0,0.2959671907040328,3.0,1,3.0,1,1,1,1.0,0.2959671907040328,20953.0
203910,0,40.0,1,1,13.0,0.17986896962477666,1,3,5.0,0.1624790619765494,5.0,1,6.0,0,4,1,1.0,0.1624790619765494,28669.0
200715,0,33.0,0,1,6.0,0.17755532139093783,0,2,1.0,0.11869225302061123,4.0,0,2.0,1,3,0,1.0,0.11869225302061123,20488.0
203898,0,46.0,1,3,27.0,0.17755532139093783,0,3,4.0,0.11869225302061123,3.0,0,2.0,0,1,1,1.0,0.11869225302061123,23528.0
200686,0,41.0,1,1,15.0,0.17986896962477666,1,2,3.0,0.2959671907040328,5.0,0,3.0,1,4,1,0.0,0.2959671907040328,19721.0
200703,0,38.0,0,3,16.0,0.26586102719033233,0,2,3.0,0.11869225302061123,3.0,0,2.0,1,3,0,1.0,0.11869225302061123,20666.0
202353,0,33.0,1,1,15.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,1,1.0,0,1,0,1.0,0.2959671907040328,17781.0
202257,0,55.0,0,1,8.0,0.17755532139093783,1,3,3.0,0.1624790619765494,4.0,1,4.0,0,1,0,1.0,0.1624790619765494,25976.0
203460,1,32.0,1,1,15.0,0.17755532139093783,0,3,0.0,0.2959671907040328,4.0,0,3.0,0,4,0,2.0,0.2959671907040328,19939.0
200473,0,49.0,1,1,24.0,0.17755532139093783,1,2,4.0,0.08670520231213873,3.0,1,2.0,1,3,0,1.0,0.08670520231213873,34502.0
200021,1,36.0,1,3,15.0,0.17755532139093783,1,2,4.0,0.11869225302061123,5.0,0,1.0,0,2,0,0.0,0.11869225302061123,18407.0
202752,0,59.0,0,1,7.0,0.17755532139093783,1,3,6.0,0.11869225302061123,3.0,1,4.0,1,2,1,2.0,0.11869225302061123,24338.0
200885,0,25.0,1,3,16.0,0.17755532139093783,1,2,0.0,0.11869225302061123,3.0,0,1.0,0,2,0,1.0,0.11869225302061123,19950.0
202448,0,28.0,1,1,9.0,0.17986896962477666,1,3,4.0,0.2959671907040328,4.0,0,2.0,0,5,1,1.0,0.2959671907040328,22146.0
200917,0,34.0,1,3,16.0,0.17986896962477666,0,2,3.0,0.11869225302061123,5.0,0,1.0,1,3,1,0.0,0.11869225302061123,19538.0
203608,0,41.0,1,1,23.0,0.17755532139093783,0,3,4.0,0.1624790619765494,3.0,0,8.0,1,4,1,1.0,0.1624790619765494,26623.0
204384,0,25.0,0,3,31.0,0.17986896962477666,1,3,4.0,0.2959671907040328,3.0,1,2.0,0,4,1,2.0,0.2959671907040328,21078.0
202239,0,26.0,0,1,6.0,0.17986896962477666,0,3,4.0,0.2959671907040328,3.0,1,2.0,0,1,0,0.0,0.2959671907040328,17007.0
203983,1,37.0,1,1,16.0,0.17986896962477666,1,4,5.0,0.2959671907040328,3.0,1,2.0,1,1,1,3.0,0.2959671907040328,22066.0
201265,0,33.0,0,1,10.0,0.26586102719033233,1,2,3.0,0.11869225302061123,4.0,1,6.0,0,1,0,0.0,0.11869225302061123,18055.0
200483,0,38.0,1,1,31.0,0.17755532139093783,1,2,4.0,0.11869225302061123,3.0,0,5.0,0,2,0,1.0,0.11869225302061123,18681.0
204244,0,44.0,0,1,17.0,0.17755532139093783,0,3,5.0,0.11869225302061123,3.0,1,3.0,0,3,1,1.0,0.11869225302061123,23935.0
202963,0,30.0,0,1,7.0,0.17755532139093783,1,4,6.0,0.2959671907040328,3.0,1,3.0,0,2,1,1.0,0.2959671907040328,21398.0
201219,0,29.0,1,1,15.0,0.17986896962477666,0,2,3.0,0.2959671907040328,3.0,1,1.0,0,5,1,1.0,0.2959671907040328,17974.0
200277,0,38.0,1,3,13.0,0.17986896962477666,0,2,2.0,0.11869225302061123,5.0,1,2.0,1,3,0,0.0,0.11869225302061123,20605.0
200988,0,41.0,0,1,28.0,0.17755532139093783,0,3,3.0,0.11869225302061123,3.0,1,4.0,1,5,0,0.0,0.11869225302061123,20467.0
202084,1,26.0,0,1,11.0,0.17986896962477666,0,2,4.0,0.2959671907040328,3.0,1,2.0,1,1,0,1.0,0.2959671907040328,17366.0
201245,0,24.0,0,2,16.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,1,1.0,0,4,1,1.0,0.2959671907040328,17145.0
202382,1,26.0,1,1,13.0,0.17986896962477666,0,2,4.0,0.1624790619765494,5.0,1,1.0,1,4,1,1.0,0.1624790619765494,17875.0
200571,0,26.0,1,1,24.0,0.17755532139093783,0,3,5.0,0.2959671907040328,3.0,1,4.0,0,4,1,2.0,0.2959671907040328,17235.0
201435,0,44.0,1,1,6.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,0,7.0,1,4,0,1.0,0.2959671907040328,17436.0
200993,0,25.0,1,3,24.0,0.17755532139093783,1,3,1.0,0.11869225302061123,3.0,0,3.0,0,1,0,0.0,0.11869225302061123,21232.0
203319,0,45.0,1,1,36.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,0,3.0,0,5,1,2.0,0.11869225302061123,23219.0
204179,0,30.0,1,3,9.0,0.17986896962477666,1,4,5.0,0.11869225302061123,4.0,1,4.0,0,4,1,1.0,0.11869225302061123,25322.0
200585,1,23.0,1,1,12.0,0.17755532139093783,1,3,1.0,0.2959671907040328,5.0,0,2.0,1,3,1,2.0,0.2959671907040328,16601.0
203519,0,33.0,1,1,17.0,0.17986896962477666,1,2,4.0,0.1624790619765494,3.0,0,4.0,0,1,0,1.0,0.1624790619765494,29922.0
202514,0,60.0,0,3,7.0,0.17755532139093783,0,3,5.0,0.11869225302061123,3.0,0,2.0,0,5,1,2.0,0.11869225302061123,24151.0
201349,0,26.0,1,1,6.0,0.17755532139093783,0,2,4.0,0.2959671907040328,3.0,1,2.0,1,4,0,0.0,0.2959671907040328,17933.0
201007,1,29.0,0,1,20.0,0.17755532139093783,0,2,3.0,0.1624790619765494,3.0,0,1.0,1,5,1,0.0,0.1624790619765494,22553.0
200674,0,58.0,1,1,11.0,0.26586102719033233,0,2,4.0,0.1624790619765494,4.0,1,3.0,1,5,1,1.0,0.1624790619765494,25552.0
202412,1,36.0,1,3,16.0,0.17986896962477666,1,2,4.0,0.1624790619765494,5.0,1,1.0,0,5,0,0.0,0.1624790619765494,22094.0
202903,0,42.0,0,1,9.0,0.17755532139093783,0,4,5.0,0.11869225302061123,3.0,0,4.0,1,2,0,1.0,0.11869225302061123,25489.0
200447,0,35.0,1,3,13.0,0.17986896962477666,1,2,3.0,0.11869225302061123,3.0,0,1.0,0,3,1,0.0,0.11869225302061123,19717.0
203338,0,55.0,1,1,10.0,0.17755532139093783,1,3,4.0,0.06296296296296296,3.0,0,3.0,0,5,1,2.0,0.06296296296296296,36457.0
203609,0,45.0,0,2,7.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,1,6.0,1,5,1,2.0,0.11869225302061123,24421.0
203560,0,56.0,1,3,33.0,0.17986896962477666,1,3,5.0,0.08670520231213873,3.0,1,3.0,0,3,1,2.0,0.08670520231213873,38264.0
200359,0,36.0,0,3,9.0,0.17986896962477666,1,2,4.0,0.1624790619765494,3.0,0,5.0,0,2,0,1.0,0.1624790619765494,24699.0
202064,0,29.0,1,1,29.0,0.17755532139093783,1,2,1.0,0.2959671907040328,3.0,1,2.0,0,1,1,1.0,0.2959671907040328,17700.0
204353,1,32.0,0,1,27.0,0.17755532139093783,1,4,4.0,0.1624790619765494,3.0,1,5.0,0,3,1,1.0,0.1624790619765494,28502.0
203661,0,25.0,1,1,16.0,0.17986896962477666,1,4,2.0,0.2959671907040328,3.0,1,3.0,0,1,0,1.0,0.2959671907040328,23079.0
201690,0,36.0,1,1,11.0,0.17755532139093783,1,3,3.0,0.11869225302061123,4.0,0,1.0,0,1,1,1.0,0.11869225302061123,20914.0
204233,0,33.0,1,3,15.0,0.26586102719033233,0,4,5.0,0.11869225302061123,4.0,1,3.0,1,1,1,3.0,0.11869225302061123,23906.0
201548,0,37.0,1,1,13.0,0.17986896962477666,1,1,3.0,0.1624790619765494,3.0,0,5.0,0,1,0,0.0,0.1624790619765494,28664.0
201247,0,31.0,1,3,11.0,0.26586102719033233,1,2,3.0,0.11869225302061123,3.0,1,2.0,0,5,0,1.0,0.11869225302061123,23346.0
201985,0,35.0,0,1,9.0,0.17755532139093783,1,2,4.0,0.2959671907040328,3.0,1,2.0,0,1,1,1.0,0.2959671907040328,16281.0
200294,0,37.0,0,1,15.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,0,2.0,1,2,0,0.0,0.2959671907040328,17326.0
201547,0,45.0,1,1,12.0,0.17755532139093783,1,2,3.0,0.1624790619765494,5.0,1,5.0,1,3,1,1.0,0.1624790619765494,28245.0
202012,0,38.0,1,1,6.0,0.17755532139093783,0,2,3.0,0.1624790619765494,3.0,0,5.0,1,1,0,1.0,0.1624790619765494,22861.0
200588,0,50.0,1,1,8.0,0.17986896962477666,1,3,3.0,0.06296296296296296,3.0,0,6.0,0,2,0,1.0,0.06296296296296296,32639.0
202403,1,28.0,1,1,7.0,0.26586102719033233,1,3,4.0,0.2959671907040328,5.0,0,7.0,0,3,1,1.0,0.2959671907040328,17080.0
202129,0,28.0,1,3,11.0,0.17986896962477666,1,3,0.0,0.11869225302061123,3.0,0,2.0,0,3,0,1.0,0.11869225302061123,19908.0
204292,1,35.0,0,3,26.0,0.17986896962477666,1,4,2.0,0.11869225302061123,3.0,0,2.0,1,1,0,1.0,0.11869225302061123,23982.0
202410,1,31.0,1,1,30.0,0.17986896962477666,1,2,3.0,0.2959671907040328,4.0,1,2.0,1,1,0,0.0,0.2959671907040328,26416.0
202719,0,38.0,0,1,7.0,0.17986896962477666,0,2,4.0,0.1624790619765494,3.0,1,4.0,1,3,0,1.0,0.1624790619765494,32281.0
200425,0,50.0,1,1,35.0,0.17755532139093783,1,2,4.0,0.06296296296296296,3.0,0,1.0,0,5,1,1.0,0.06296296296296296,32046.0
202582,0,26.0,1,3,35.0,0.17755532139093783,1,3,5.0,0.11869225302061123,3.0,0,4.0,0,4,0,1.0,0.11869225302061123,27317.0
201054,0,49.0,1,1,13.0,0.17755532139093783,1,2,3.0,0.1624790619765494,4.0,1,4.0,0,4,0,1.0,0.1624790619765494,25466.0
204180,0,32.0,1,1,30.0,0.17986896962477666,1,4,5.0,0.11869225302061123,3.0,1,2.0,0,3,0,2.0,0.11869225302061123,24260.0
204464,0,24.0,1,1,16.0,0.17986896962477666,1,3,4.0,0.2959671907040328,5.0,1,3.0,0,3,1,1.0,0.2959671907040328,21178.0
200556,0,53.0,1,1,12.0,0.17755532139093783,1,2,3.0,0.11869225302061123,3.0,0,3.0,0,5,1,0.0,0.11869225302061123,17450.0
204264,0,43.0,1,2,9.0,0.26586102719033233,1,3,4.0,0.2959671907040328,3.0,1,2.0,1,4,1,2.0,0.2959671907040328,21374.0
203785,0,32.0,1,1,27.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,1,3.0,0,5,0,1.0,0.11869225302061123,22875.0
204611,0,30.0,0,3,27.0,0.26586102719033233,0,3,4.0,0.2959671907040328,3.0,1,3.0,0,3,0,2.0,0.2959671907040328,20835.0
204089,0,57.0,1,1,15.0,0.17755532139093783,0,4,4.0,0.2959671907040328,5.0,1,6.0,1,4,1,2.0,0.2959671907040328,22935.0
204609,1,38.0,1,3,7.0,0.17755532139093783,1,3,5.0,0.1624790619765494,3.0,1,7.0,0,1,1,2.0,0.1624790619765494,29287.0
203977,0,60.0,1,3,32.0,0.17755532139093783,0,5,4.0,0.1624790619765494,5.0,0,2.0,0,3,1,2.0,0.1624790619765494,26315.0
201193,0,38.0,0,1,8.0,0.17986896962477666,0,2,4.0,0.2959671907040328,4.0,0,2.0,0,1,1,0.0,0.2959671907040328,17440.0
201716,0,33.0,1,1,11.0,0.17755532139093783,0,3,4.0,0.2959671907040328,3.0,1,2.0,0,1,0,0.0,0.2959671907040328,17911.0
202604,0,23.0,1,1,26.0,0.17986896962477666,1,4,4.0,0.2959671907040328,3.0,0,3.0,0,2,0,2.0,0.2959671907040328,21001.0
203992,0,38.0,1,1,14.0,0.17986896962477666,1,2,4.0,0.1624790619765494,3.0,0,6.0,0,1,0,1.0,0.1624790619765494,32342.0
202828,0,37.0,1,3,9.0,0.17986896962477666,1,4,5.0,0.1624790619765494,3.0,0,3.0,0,2,1,1.0,0.1624790619765494,26274.0
201704,1,33.0,1,1,20.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,1,6.0,1,1,1,1.0,0.2959671907040328,17436.0
202863,0,31.0,0,1,10.0,0.17755532139093783,1,3,4.0,0.2959671907040328,3.0,0,6.0,0,3,0,2.0,0.2959671907040328,20775.0
202618,0,46.0,1,3,11.0,0.17755532139093783,0,2,4.0,0.11869225302061123,5.0,1,6.0,1,4,0,1.0,0.11869225302061123,23684.0
202400,1,51.0,1,3,30.0,0.17986896962477666,0,2,4.0,0.11869225302061123,4.0,0,1.0,1,5,1,1.0,0.11869225302061123,17838.0
202139,1,39.0,1,1,12.0,0.17986896962477666,1,3,3.0,0.2959671907040328,5.0,1,1.0,1,1,1,1.0,0.2959671907040328,17404.0
203239,0,38.0,1,3,17.0,0.17755532139093783,0,3,5.0,0.11869225302061123,3.0,1,4.0,1,4,0,1.0,0.11869225302061123,25372.0
202383,1,45.0,1,3,19.0,0.17986896962477666,1,2,1.0,0.06296296296296296,3.0,0,7.0,1,3,1,0.0,0.06296296296296296,33824.0
203218,0,56.0,0,1,9.0,0.17986896962477666,1,3,5.0,0.06296296296296296,5.0,0,2.0,0,3,1,0.0,0.06296296296296296,35434.0
204093,0,39.0,1,1,16.0,0.17755532139093783,0,4,4.0,0.2959671907040328,3.0,0,3.0,0,1,1,3.0,0.2959671907040328,20966.0
201285,0,46.0,0,3,32.0,0.17755532139093783,1,3,4.0,0.11869225302061123,4.0,0,1.0,0,4,1,2.0,0.11869225302061123,22991.0
203647,0,54.0,1,1,31.0,0.17986896962477666,1,3,2.0,0.1624790619765494,3.0,1,5.0,0,3,0,2.0,0.1624790619765494,25683.0
203690,1,31.0,0,2,15.0,0.17755532139093783,0,4,5.0,0.2959671907040328,3.0,1,8.0,0,5,1,3.0,0.2959671907040328,20858.0
204372,0,41.0,0,3,35.0,0.17755532139093783,1,3,6.0,0.1624790619765494,5.0,1,5.0,0,5,0,2.0,0.1624790619765494,29610.0
202087,0,44.0,1,1,10.0,0.17986896962477666,1,2,3.0,0.11869225302061123,4.0,0,1.0,0,1,1,1.0,0.11869225302061123,20933.0
201889,0,30.0,0,1,9.0,0.17755532139093783,1,2,3.0,0.2959671907040328,3.0,1,5.0,0,3,1,0.0,0.2959671907040328,17097.0
203371,0,37.0,1,1,9.0,0.17755532139093783,0,3,4.0,0.11869225302061123,4.0,0,2.0,1,3,1,1.0,0.11869225302061123,24088.0
201591,0,33.0,0,3,28.0,0.17986896962477666,1,3,3.0,0.11869225302061123,4.0,1,1.0,0,1,0,0.0,0.11869225302061123,21146.0
201346,0,45.0,1,1,31.0,0.17755532139093783,0,3,4.0,0.11869225302061123,3.0,1,1.0,0,4,0,0.0,0.11869225302061123,20906.0
204335,1,30.0,1,1,32.0,0.26586102719033233,0,4,5.0,0.2959671907040328,4.0,1,7.0,0,3,1,3.0,0.2959671907040328,21224.0
202162,0,32.0,1,1,9.0,0.17986896962477666,0,3,3.0,0.11869225302061123,5.0,1,2.0,0,1,1,0.0,0.11869225302061123,21725.0
202396,1,43.0,0,1,8.0,0.17755532139093783,1,3,3.0,0.2959671907040328,3.0,1,7.0,1,3,0,0.0,0.2959671907040328,25231.0
203504,1,25.0,0,1,16.0,0.17986896962477666,1,3,4.0,0.2959671907040328,5.0,0,4.0,1,3,0,2.0,0.2959671907040328,21850.0
202271,1,50.0,0,3,9.0,0.17755532139093783,1,2,3.0,0.11869225302061123,3.0,0,4.0,1,1,1,1.0,0.11869225302061123,19728.0
204394,1,31.0,0,3,19.0,0.17755532139093783,1,4,5.0,0.2959671907040328,5.0,1,3.0,0,5,1,3.0,0.2959671907040328,20711.0
203111,1,42.0,1,1,9.0,0.17755532139093783,0,3,6.0,0.2959671907040328,3.0,1,6.0,1,3,0,1.0,0.2959671907040328,21456.0
201137,0,22.0,0,1,32.0,0.17755532139093783,0,2,4.0,0.2959671907040328,3.0,1,2.0,1,3,0,0.0,0.2959671907040328,17814.0
203742,1,47.0,1,1,28.0,0.17986896962477666,0,4,4.0,0.11869225302061123,4.0,1,6.0,0,3,1,3.0,0.11869225302061123,27604.0
200972,0,18.0,0,1,6.0,0.17755532139093783,0,3,3.0,0.2959671907040328,3.0,0,2.0,0,5,1,1.0,0.2959671907040328,16611.0
200795,0,37.0,1,3,16.0,0.17755532139093783,0,2,4.0,0.11869225302061123,3.0,1,3.0,1,4,0,0.0,0.11869225302061123,21694.0
203020,0,28.0,0,3,6.0,0.17986896962477666,1,3,4.0,0.11869225302061123,3.0,0,2.0,0,3,0,2.0,0.11869225302061123,23020.0
201711,0,32.0,0,3,14.0,0.17986896962477666,1,3,3.0,0.11869225302061123,3.0,1,1.0,0,4,1,1.0,0.11869225302061123,20396.0
200036,1,50.0,1,3,9.0,0.17986896962477666,1,2,4.0,0.2959671907040328,3.0,0,2.0,1,4,0,0.0,0.2959671907040328,17683.0
200453,1,26.0,0,2,23.0,0.17755532139093783,0,2,3.0,0.2959671907040328,3.0,1,1.0,1,5,0,1.0,0.2959671907040328,17741.0
200913,1,45.0,1,3,8.0,0.17986896962477666,0,3,5.0,0.08670520231213873,4.0,0,3.0,1,5,0,2.0,0.08670520231213873,33824.0
204664,0,45.0,1,3,35.0,0.17986896962477666,0,3,2.0,0.06296296296296296,3.0,1,5.0,1,1,1,1.0,0.06296296296296296,31998.0
201199,0,36.0,1,1,32.0,0.17755532139093783,1,3,3.0,0.11869225302061123,3.0,1,7.0,0,3,1,0.0,0.11869225302061123,20347.0
201274,0,31.0,1,3,35.0,0.17986896962477666,0,3,4.0,0.11869225302061123,3.0,1,2.0,0,3,1,0.0,0.11869225302061123,20468.0
202375,1,29.0,1,1,13.0,0.26586102719033233,0,2,3.0,0.2959671907040328,3.0,1,4.0,1,4,1,0.0,0.2959671907040328,31124.0
200037,0,35.0,1,3,8.0,0.17986896962477666,0,3,3.0,0.2959671907040328,3.0,0,2.0,0,2,1,0.0,0.2959671907040328,17014.0
200974,0,27.0,0,3,8.0,0.17755532139093783,1,2,5.0,0.11869225302061123,3.0,0,4.0,0,4,1,1.0,0.11869225302061123,20071.0
203195,0,51.0,0,3,7.0,0.17755532139093783,0,4,4.0,0.11869225302061123,3.0,0,2.0,0,2,1,2.0,0.11869225302061123,25025.0
200983,0,34.0,1,1,8.0,0.26586102719033233,0,3,3.0,0.11869225302061123,3.0,0,2.0,0,5,1,1.0,0.11869225302061123,21687.0
203751,0,29.0,1,1,7.0,0.17986896962477666,0,4,4.0,0.2959671907040328,5.0,1,3.0,0,1,1,1.0,0.2959671907040328,22269.0
203912,0,50.0,0,3,9.0,0.17986896962477666,1,4,5.0,0.11869225302061123,4.0,1,4.0,0,3,1,3.0,0.11869225302061123,24068.0
201418,0,38.0,0,1,12.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,1,3.0,0,4,1,1.0,0.11869225302061123,20321.0
204021,1,26.0,1,3,12.0,0.17986896962477666,1,3,5.0,0.11869225302061123,3.0,0,3.0,1,3,0,2.0,0.11869225302061123,24422.0
201560,0,40.0,0,1,6.0,0.17755532139093783,1,3,4.0,0.06296296296296296,4.0,1,2.0,0,1,1,1.0,0.06296296296296296,28503.0
200039,0,33.0,0,3,6.0,0.17755532139093783,0,2,2.0,0.11869225302061123,5.0,0,3.0,0,3,1,0.0,0.11869225302061123,20376.0
201486,0,32.0,1,1,11.0,0.17755532139093783,1,3,1.0,0.2959671907040328,4.0,1,1.0,1,1,1,2.0,0.2959671907040328,18298.0
203731,0,43.0,1,1,20.0,0.17986896962477666,1,4,2.0,0.11869225302061123,5.0,1,7.0,0,4,1,1.0,0.11869225302061123,24216.0
200169,0,32.0,1,1,12.0,0.17755532139093783,1,2,3.0,0.2959671907040328,3.0,0,4.0,0,2,0,1.0,0.2959671907040328,18038.0
201355,0,36.0,1,3,23.0,0.17986896962477666,1,2,4.0,0.11869225302061123,4.0,1,3.0,0,4,1,0.0,0.11869225302061123,20507.0
202785,0,39.0,1,1,22.0,0.17755532139093783,1,4,5.0,0.1624790619765494,3.0,1,2.0,1,5,1,2.0,0.1624790619765494,30188.0
203494,0,43.0,0,1,16.0,0.17986896962477666,0,4,4.0,0.2959671907040328,3.0,0,3.0,0,4,1,2.0,0.2959671907040328,22351.0
